	lyric	meta_GPU	meta_audio	meta_beam_width	meta_context_length	meta_genre	meta_max_len	meta_model_name	meta_model_type	meta_multinomial	meta_seed_text	meta_temperature	meta_title	meta_top_k	meta_verbose	metrics_BLEU_1_excl_Unsmoothed	metrics_BLEU_2_excl_Unsmoothed	metrics_BLEU_3_cumul_Smoothed	metrics_BLEU_3_excl_Unsmoothed	metrics_BLEU_4_cumul_Smoothed	metrics_BLEU_4_excl_Unsmoothed	metrics_POS_conformity	metrics_closestMeters	metrics_editsPerLine	metrics_rhymeDensityAP	metrics_rhymeDensityAS	metrics_rhymeDensityAV	metrics_rhymeDensityEP	metrics_rhymeDensityES	metrics_rhymeDensityEV
297	['xbos', 'xgenre', 'spanish', 'xtitle', 'ciudad', 'en', 'la', 'ciudad', 'xbol-1', 'la', 'ciudad', 'de', 'la', 'ciudad', 'xeol', 'xbol-2', 'la', 'ciudad', 'está', 'a', 'la', 'ciudad', 'xeol', 'xbol-3', 'con', 'las', 'calles', 'de', 'ciudad', 'xeol', 'xbol-4', 'en', 'la', 'ciudad', 'de', 'la', 'ciudad', 'xeol', 'xbol-5', 'la', 'ciudad', 'de', 'la', 'ciudad', 'xeos']	True		6	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		12	0	0.6296296296296297	0.003846153846153847	0.2510635058722006	0.004000000000000002	0.144931549055832	0.0041666666666666675	0.9470037037037038	['Iambic tetrameter']	3.0	0.6923076923076923	0.7692307692307693	0.7692307692307693	1.0	1.0	1.0
298	['xbos', 'xgenre', 'spanish', 'xtitle', 'john', 'henry', 'xbol-1', 'john', 'henry', ',', 'john', 'henry', ',', 'john', 'henry', ',', 'john', 'henry', ',', 'john', 'henry', ',', 'john', 'henry', 'xeol', 'xbol-2', 'john', 'henry', ',', 'john', 'henry', ',', 'john', 'henry', ',', 'john', 'henry', ',', 'john', 'henry', 'xeol', 'xeos', 'xbos', 'xgenre', 'xeos']	True		9	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		12	0	0.2903225806451613	0.003333333333333334	0.1756577912528904	0.003448275862068966	0.10139843437380523	0.0035714285714285726	1.5908925558312657	['Trochaic hexameter', 'Trochaic heptameter', 'Trochaic octameter']	5.5	0.6666666666666666	0.6666666666666666	1.0	1.0	1.0	2.0
299	['xbos', 'xgenre', 'spanish', 'xtitle', 'loop', 'en', 'paredes', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'gracias', 'por', 'la', 'casa', 'que', 'hay', 'en', 'la', 'soledad', 'xeol', 'xbol-3', 'baila', 'una', 'noche', 'y', 'mañana', 'es', 'cansada', 'xeol', 'xbol-4', 'xeol', 'xbol-5', '[chorus]', 'xeol', 'xbol-6', 'muchas', 'gracias', 'me', 'voy', 'a', 'mirar', 'xeol', 'xbol-7', 'xeos']	True		3	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		3	0	0.625	0.043478260869565216	0.264438588473245	0.004545454545454548	0.15335865710743526	0.004761904761904763	0.8150333333333333	['Trochaic dimeter']	4.0	0.08695652173913043	0.30434782608695654	0.5652173913043478	0.0	0.0	0.0
300	"['xbos', 'xgenre', 'spanish', 'xtitle', 'alone', 'in', 'this', 'silence', 'xbol-1', 'this', 'moment', 'of', 'silence', 'is', 'killing', 'me', 'again', 'xeol', 'xbol-2', 'xeol', 'xbol-3', 'and', 'tonight', 'it', ""'s"", 'all', 'in', 'the', 'past', 'xeol', 'xbol-4', 'and', 'i', 'still', 'don', ""'t"", 'know', 'where', 'to', 'begin', 'xeol', 'xbol-5', 'it', ""'s"", 'xeos']"	True		6	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		3	0	1.0	0.4782608695652174	0.5296504353162651	0.0909090909090909	0.3239361048613264	0.004761904761904763	0.43778148148148144	['Iambic trimeter', 'Anapestic dimeter']	4.6	0.08695652173913043	0.4782608695652174	0.6956521739130435	0.0	0.3333333333333333	0.3333333333333333
301	"['xbos', 'xgenre', 'spanish', 'xtitle', 'de', 'frente', 'a', 'otro', 'xbol-1', 'letra', 'de', 'rostro', 'de', 'march', ""''"", 'xeol', 'xbol-2', 'xeol', 'xbol-3', '[verso-1]', 'xeol', 'xbol-4', 'no', 'lo', 'voy', 'a', 'decir', 'xeol', 'xbol-5', 'que', 'no', 'soy', 'nada', 'xeol', 'xbol-6', 'no', 'te', 'lo', 'voy', 'a', 'dar', 'xeol', 'xbol-7', 'si', 'xeos']"	True		9	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		3	0	0.7272727272727273	0.19047619047619047	0.33486208324597194	0.005000000000000002	0.1964883456971711	0.005263157894736842	0.7160838509316771	['Trochaic dimeter']	2.5714285714285716	0.38095238095238093	0.38095238095238093	0.42857142857142855	0.0	0.2	0.2
302	"['xbos', 'xgenre', 'spanish', 'xtitle', '[instrumental]', 'xeol', 'xeos', 'xbos', 'xgenre', 'french', 'reggae', 'concept', '(2006', 'digital', 'remaster', ')', '(instrumental)', 'xbol-1', '[couplet-1]', 'xeol', 'xbol-2', 'je', 'ne', 'suis', 'pas', 'qu', ""'ils"", 'n', ""'a"", 'qu', ""'un"", 'xeol', 'xbol-3', 'pas', 'fini', ',', 'elle', 'n', ""'en"", 'trouve', 'pas', 'le', 'pire', 'xeol', 'xeos']"	True		3	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		6	0	0.16638937832733086	0.00589295714909297	0.14176596136311503	0.0062858209590325	0.08183310757238207	0.006734808170391966	1.1480619047619047	['Trochaic dimeter']	2.6666666666666665	0.1875	0.25	0.25	0.0	0.0	0.0
303	['xbos', 'xgenre', 'spanish', 'xtitle', 'por', 'que', 'yo', 'te', 'hago', 'feliz', 'xbol-1', 'todo', 'lo', 'que', 'quiero', 'es', 'de', 'mi', 'xeol', 'xbol-2', 'por', 'mi', ',', 'por', 'mi', ',', 'por', 'mi', 'xeol', 'xbol-3', 'es', 'por', 'eso', 'que', 'yo', 'te', 'di', 'mi', 'vida', 'xeol', 'xbol-4', 'es', 'de', 'mi', 'xeos']	True		6	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		6	0	0.8888888888888888	0.1153846153846154	0.3466543662921868	0.004000000000000002	0.20201335304791326	0.0041666666666666675	1.372341223832528	['Iambic trimeter', 'Trochaic dimeter', 'Trochaic trimeter']	3.75	0.6538461538461539	0.6538461538461539	0.6538461538461539	0.6666666666666666	0.6666666666666666	0.6666666666666666
304	['xbos', 'xgenre', 'spanish', 'xtitle', 'one', 'of', 'a', 'kind', 'xbol-1', 'here', 'we', 'go', 'xeol', 'xbol-2', 'here', 'we', 'go', ',', 'here', 'we', 'go', 'now', 'xeol', 'xbol-3', 'here', 'we', 'go', ',', 'here', 'we', 'go', 'xeol', 'xbol-4', 'here', 'we', 'go', ',', 'here', 'we', 'go', ',', 'here', 'we', 'go', 'xeos']	True		9	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		6	0	1.0	0.17857142857142858	0.3918552885529872	0.0037037037037037025	0.2291718855507617	0.003846153846153847	1.291572577996716	['Iambic trimeter', 'Trochaic trimeter']	4.0	0.75	0.7857142857142857	0.7857142857142857	0.6666666666666666	0.6666666666666666	0.6666666666666666
305	['xbos', 'xgenre', 'spanish', 'xtitle', 'es', 'number', '8', 'xbol-1', 'instrumental', 'xeol', 'xeos', 'xbos', 'xgenre', 'soundtrack', 'xtitle', 'love', 'makes', 'the', 'whole', 'world', 'go', 'round', 'xbol-1', 'it', 'might', 'sound', 'silly', 'for', 'you', 'to', 'hear', 'xeol', 'xbol-2', 'it', 'might', 'sound', 'like', 'it', 'might', 'all', 'be', 'loud', 'xeol', 'xbol-3', 'xeos']	True		3	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		9	0	1.0	0.10000000000000002	0.3333699557546108	0.10000000000000002	0.19245008972987526	0.10000000000000002	1.8774999999999997	['Trochaic dimeter']	1.0						
306	['xbos', 'xgenre', 'spanish', 'xtitle', 'raise', 'your', 'hand', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'yeah', ',', 'yeah', 'xeol', 'xbol-3', 'yeah', ',', 'yeah', ',', 'yeah', ',', 'yeah', ',', 'yeah', ',', 'yeah', ',', 'yeah', 'xeol', 'xbol-4', 'yeah', ',', 'yeah', ',', 'yeah', ',', 'yeah', ',', 'yeah', ',', 'yeah', 'xeol', 'xbol-5', 'xeos']	True		6	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		9	0	0.6785714285714286	0.4074074074074074	0.5679774767442218	0.30769230769230765	0.471995653291873	0.24	2.5677857142857143	['Iambic dimeter', 'Trochaic dimeter']	3.8	0.5185185185185185	0.5185185185185185	0.5185185185185185	0.6666666666666666	0.6666666666666666	0.6666666666666666
307	['xbos', 'xgenre', 'spanish', 'xtitle', 'hoy', 'la', 'voy', 'a', 'amar', 'xbol-1', 'hoy', ',', 'hoy', ',', 'hoy', ',', 'hoy', ',', 'hoy', 'xeol', 'xbol-2', 'hoy', ',', 'hoy', ',', 'hoy', ',', 'hoy', 'xeol', 'xbol-3', 'hoy', ',', 'hoy', ',', 'hoy', ',', 'hoy', 'xeol', 'xbol-4', 'hoy', ',', 'hoy', ',', 'hoy', 'xeos']	True		9	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		9	0	0.4642857142857143	0.0037037037037037025	0.2143187263649054	0.003846153846153847	0.12371791482634836	0.004000000000000002	2.6756142857142855	['Iambic dimeter', 'Trochaic dimeter']	2.25	0.5555555555555556	0.5555555555555556	0.5555555555555556	1.0	1.0	1.0
308	['xbos', 'xgenre', 'spanish', 'xtitle', 'siempre', 'le', 'debo', 'quererte', '(album', 'version', ')', 'xbol-1', '[instrumental-intro]', 'xeol', 'xeos', 'xbos', 'xgenre', 'hip', '-hop', 'xtitle', 'headlines', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'look', 'me', 'in', 'your', 'face', 'xeol', 'xbol-3', 'see', 'how', 'much', 'you', 'think', 'of', 'me', ',', 'girl', 'xeol', 'xbol-4', 'cause', 'xeos']	True		3	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		12	0	0.0	0.0	0.0	0.0	0.0	0.0	1.3899	['Iambic dimeter', 'Trochaic dimeter']	4.0						
309	['xbos', 'xgenre', 'spanish', 'xtitle', 'alma', 'o', 'grito', 'xbol-1', 'yo', 'no', 'puedo', 'olvidarte', 'xeol', 'xbol-2', 'no', 'voy', 'a', 'olvidarte', 'xeol', 'xbol-3', 'no', 'puedo', 'olvidarte', 'xeol', 'xbol-4', 'ya', 'no', 'puedo', 'más', 'xeol', 'xbol-5', 'yo', 'no', 'voy', 'a', 'olvidarte', 'xeol', 'xbol-6', 'quiero', 'volver', 'a', 'empezar', 'xeol', 'xbol-7', 'xeos']	True		6	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		12	0	0.7916666666666666	0.3478260869565218	0.3990330832029271	0.004545454545454548	0.23628158866386312	0.004761904761904763	0.6935	['Trochaic dimeter']	2.4285714285714284	0.34782608695652173	0.2608695652173913	0.34782608695652173	0.0	0.0	0.0
310	['xbos', 'xgenre', 'spanish', 'xtitle', 'yo', 'te', 'juro', 'xbol-1', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', 'xeol', 'xbol-2', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', ',', 'yo', 'xeos']	True		9	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		12	0	0.4469236525336771	0.021926990167597436	0.18701761386320048	0.002261220861033486	0.10831458564818239	0.00233416346945392	5.154605882352938	['Iambic tetrameter', 'Iambic pentameter', 'Trochaic tetrameter', 'Trochaic pentameter']	5.0	0.5151515151515151	0.5151515151515151	0.5151515151515151	1.0	1.0	1.0
311	"['xbos', 'xgenre', 'spanish', 'xtitle', 'burnin', ""'"", 'doctor', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'miscellaneous', 'xeol', 'xbol-3', 'flying', 'rockets', 'coming', 'out', 'so', 'fast', 'xeol', 'xbol-4', 'there', 'ain', ""'t"", 'nothing', 'but', 'shit', 'xeol', 'xbol-5', 'xeol', 'xbol-6', '[verse-2]', 'xeol', 'xbol-7', 'i', 'took', 'him', 'on', 'a', 'sunday', 'afternoon', 'xeol', 'xbol-8', 'xeos']"	True		3	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		3	0	0.8571428571428571	0.3	0.39868257272426966	0.005263157894736842	0.2352243944210135	0.005555555555555555	0.5553909090909092	['Iambic dimeter', 'Trochaic dimeter']	4.0	0.0	0.3	0.5	0.0	0.0	0.0
312	['xbos', 'xgenre', 'spanish', 'xtitle', 'nena', 'se', 'lo', 'acabo', '(live', 'version', ')', 'xbol-1', 'hey', ',', 'yo', 'tengo', 'un', 'amor', 'así', 'xeol', 'xbol-2', 'junto', 'a', 'mi', 'xeol', 'xbol-3', 'ella', 'me', 'hace', 'fuerte', 'xeol', 'xbol-4', 'en', 'la', 'piel', 'de', 'una', 'mujer', 'xeol', 'xbol-5', 'y', 'ahora', 'me', 'toca', 'xeos']	True		6	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		3	0	0.75	0.13043478260869565	0.32061762202317784	0.004545454545454548	0.18723906953899017	0.004761904761904763	0.9301818181818182	['Trochaic dimeter']	1.8	0.13043478260869565	0.21739130434782608	0.30434782608695654	0.0	0.0	0.0
313	['xbos', 'xgenre', 'spanish', 'xtitle', 'en', 'el', 'suelo', 'xbol-1', 'letra', 'de', 'xeol', 'xbol-2', 'xeol', 'xbol-3', '[intro]', 'xeol', 'xbol-4', 'xeol', 'xbol-5', 'letra', 'xeol', 'xbol-6', 'xeol', 'xbol-7', '[verso-1]', 'xeol', 'xbol-8', 'yo', 'no', 'quiero', 'que', 'me', 'olvides', 'xeol', 'xbol-9', 'que', 'no', 'puedo', 'soportar', 'la', 'voz', 'xeol', 'xbol-10', 'de', 'xeos']	True		9	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		3	0	0.6666666666666666	0.23529411764705885	0.33558521463860524	0.006250000000000002	0.1976887085928193	0.006666666666666668	0.7245888888888888	['Iambic dimeter', 'Trochaic dimeter']	3.4	0.29411764705882354	0.29411764705882354	0.29411764705882354	0.16666666666666666	0.16666666666666666	0.16666666666666666
314	['xbos', 'xgenre', 'spanish', 'xtitle', 'rueda', 'entre', 'el', 'mundo', 'xbol-1', 'no', 'hay', 'marcha', 'atrás', 'xeol', 'xbol-2', 'no', 'es', 'para', 'decirte', 'nada', '...', 'oh', 'no', '...', 'xeol', 'xbol-3', 'quiero', 'volver', 'a', 'crecer', 'la', 'regreso', 'xeol', 'xbol-4', 'o', 'quiero', 'verte', 'así', ',', 'puede', 'más', 'xeol', 'xbol-5', 'quiero', 'xeos']	True		3	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		6	0	0.6296296296296297	0.07692307692307693	0.27643563818903555	0.004000000000000002	0.16083731079179572	0.0041666666666666675	0.7860925925925928	['Iambic dimeter', 'Trochaic dimeter']	3.0	0.15384615384615385	0.23076923076923078	0.2692307692307692	0.0	0.0	0.0
315	"['xbos', 'xgenre', 'spanish', 'xtitle', 'someone', 'who', 'will', 'kiss', 'you', 'just', 'the', 'other', 'day', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'hold', 'your', 'head', 'up', 'high', ',', 'don', ""'t"", 'you', 'worry', 'now', 'xeol', 'xbol-3', 'wait', 'a', 'minute', 'xeol', 'xbol-4', 'xeol', 'xbol-5', '[pre-chorus]', 'xeol', 'xbol-6', 'didn', ""'t"", 'you', 'know', 'xeos']"	True		6	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		6	0	0.9444444444444444	0.35294117647058826	0.46543519581294235	0.0625	0.28156919800650165	0.006666666666666668	0.9525888888888889	['Trochaic dimeter']	3.3333333333333335	0.058823529411764705	0.23529411764705882	0.35294117647058826	0.0	0.0	0.0
316	"['xbos', 'xgenre', 'spanish', 'xtitle', 'anymore', 'xbol-1', '[intro]', 'xeol', 'xeos', 'xbos', 'xgenre', 'country', 'xtitle', 'it', 'ain', ""'t"", 'easy', 'to', 'love', 'you', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'oh', 'baby', ',', 'it', 'ain', ""'t"", 'easy', 'xeol', 'xbol-3', 'it', 'ain', ""'t"", 'easy', 'xeol', 'xbol-4', 'it', 'ain', ""'t"", 'easy', 'xeol', 'xeos']"	True		9	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		6	0	1.0	0.10000000000000002	0.3333699557546108	0.10000000000000002	0.19245008972987526	0.10000000000000002	1.3899	['Iambic dimeter', 'Trochaic dimeter']	4.0						
317	['xbos', 'xgenre', 'spanish', 'xtitle', 'geek', 'as', 'long', 'as', 'you', 'come', 'free', '(remastered', 'lp', 'version', ')', 'xbol-1', 'guardo', 'o', 'deseos', 'xeol', 'xbol-2', 'cambia', 'xeos', 'xbos', 'xgenre', 'folk', 'xtitle', 'dead', 'love', 'lines', 'xbol-1', 'dead', 'love', 'xeol', 'xbol-2', 'dead', 'love', '...', 'xeol', 'xeos', 'xbos', 'xgenre', 'canadian', 'xtitle', 'xeos']	True		3	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		9	0	0.5	0.03333333333333333	0.22225564867810862	0.05000000000000001	0.1283000598199168	0.10000000000000002	0.8199000000000001	['Iambic dimeter', 'Trochaic dimeter']	3.5	0.0	0.0	0.0	0.0	0.0	0.0
318	['xbos', 'xgenre', 'spanish', 'xtitle', 'rumbo', 'a', 'tu', 'lado', 'xeol', 'xbol-2', 'con', 'el', 'norte', 'xeol', 'xbol-3', 'con', 'tus', 'pasos', 'xeol', 'xbol-4', 'salir', 'a', 'estar', 'xeol', 'xbol-5', 'xeol', 'xbol-6', 'save', 'a', 'dog', 'xeol', 'xbol-7', 'viene', 'a', 'saber', 'xeol', 'xbol-8', 'salir', 'a', 'salir', 'xeol', 'xbol-9', 'siempre', 'a', 'xeos']	True		6	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		9	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0001								
319	['xbos', 'xgenre', 'spanish', 'xtitle', 'con', 'otro', 'amor', 'xbol-1', 'que', 'yo', 'ya', 'me', 'voy', 'xeol', 'xbol-2', 'que', 'le', 'voy', 'a', 'hacer', 'xeol', 'xbol-3', 'que', 'todos', 'me', 'voy', 'xeol', 'xbol-4', 'xeol', 'xbol-5', 'que', 'a', 'mi', 'no', 'me', 'voy', 'xeol', 'xbol-6', 'que', 'le', 'voy', 'a', 'hacer', 'xeol', 'xeos']	True		9	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		9	0	1.0	0.25	0.4576098482606397	0.08695652173913045	0.2779120258054344	0.004545454545454548	0.7393	['Trochaic dimeter']	2.0	0.4583333333333333	0.375	0.5416666666666666	0.0	0.0	0.0
320	['xbos', 'xgenre', 'spanish', 'xtitle', 'yeux', 'did', 'rosso', 'xbol-1', '[instrumental]', 'xeol', 'xeos', 'xbos', 'xgenre', 'sludge', 'rock', 'xtitle', 'breakdown', 'of', 'spit', 'xbol-1', 'instrumental', 'xeol', 'xeos', 'xbos', 'xgenre', 'mtv', 'xtitle', 'keeper', 'of', 'his', 'words', '(2009', 'digital', 'remaster', ')', '(2006', 'remastered', ')', 'xbol-1', '[instrumental]', 'xeol', 'xeos', 'xbos', 'xgenre', 'xeos']	True		3	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		12	0	0.0	0.0	0.0	0.0	0.0	0.0	1.3899	['Iambic dimeter', 'Trochaic dimeter']	4.0						
321	['xbos', 'xgenre', 'spanish', 'xtitle', 'lo', 'de', 'tus', 'manos', '(album', 'version', ')', 'xbol-1', 'todo', 'está', 'cambiando', 'xeol', 'xbol-2', 'siempre', 'xeol', 'xbol-3', 'xeol', 'xbol-4', 'y', 'el', 'sonido', 'de', 'tu', 'voz', 'xeol', 'xbol-5', 'siento', 'dentro', 'de', 'mi', 'corazón', 'xeol', 'xbol-6', 'oh', ',', 'oh', ',', 'oh', 'xeol', 'xbol-7', 'xeos']	True		6	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		12	0	0.7	0.3157894736842105	0.43496374173609653	0.11111111111111109	0.29155600735962817	0.0588235294117647	1.0886	['Iambic dimeter']	2.857142857142857	0.2631578947368421	0.2631578947368421	0.2631578947368421	0.0	0.0	0.0
322	['xbos', 'xgenre', 'spanish', 'xtitle', 'no', 'lo', 'voy', 'a', 'creer', 'xbol-1', 'no', 'lo', 'voy', 'a', 'negar', 'xeol', 'xbol-2', 'no', 'lo', 'voy', 'a', 'creer', 'xeol', 'xbol-3', 'xeol', 'xbol-4', 'no', 'voy', 'a', 'llorar', 'xeol', 'xbol-5', 'no', 'voy', 'a', 'gritar', 'xeol', 'xbol-6', 'no', 'voy', 'a', 'gritar', 'xeol', 'xbol-7', 'xeos']	True		9	30	spanish	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		12	0	0.8636363636363636	0.3333333333333333	0.41063805934119196	0.005000000000000002	0.24271234459082552	0.005263157894736842	0.8890818181818182	['Iambic dimeter', 'Trochaic dimeter']	2.4285714285714284	0.47619047619047616	0.2857142857142857	0.47619047619047616	0.0	0.0	0.0
323	['xbos', 'xgenre', 'christian', 'xtitle', 'i', 'have', 'no', 'choice', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'i', 'am', 'nothing', 'xeol', 'xbol-3', 'you', 'are', 'nothing', ',', 'you', 'are', 'nothing', 'xeol', 'xbol-4', 'i', 'am', 'nothing', ',', 'you', 'are', 'nothing', 'xeol', 'xbol-5', 'you', 'are', 'nothing', ',', 'you', 'are', 'nothing', 'xeol', 'xbol-6', 'xeos']	True		3	30	christian	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.2		3	0	0.92	0.3333333333333333	0.42327450718677795	0.004347826086956521	0.24999889681150647	0.004545454545454548	0.7046473684210528	['Trochaic trimeter', 'Trochaic tetrameter']	3.3333333333333335	0.6666666666666666	0.6666666666666666	0.9166666666666666	0.75	0.75	1.5
324	"['xbos', 'xgenre', 'christian', 'xtitle', 'with', 'this', 'song', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'it', ""'s"", 'been', 'so', 'long', 'since', 'i', ""'ve"", 'seen', 'you', 'xeol', 'xbol-3', 'it', ""'s"", 'been', 'so', 'long', 'since', 'i', 'seen', 'you', 'xeol', 'xbol-4', 'it', ""'s"", 'been', 'so', 'long', 'since', 'i', ""'ve"", 'seen', 'you', 'xeos']"	True		6	30	christian	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.2		3	0	0.96	0.25	0.4058265529227178	0.004347826086956521	0.238465869349723	0.004545454545454548	0.7431	['Iambic tetrameter', 'Trochaic tetrameter']	4.25	0.625	0.75	0.75	0.6666666666666666	0.6666666666666666	0.6666666666666666
325	"['xbos', 'xgenre', 'christian', 'xtitle', 'no', 'matter', 'what', 'you', 'do', 'xbol-1', 'i', ""'ve"", 'been', 'waiting', 'xeol', 'xbol-2', 'i', ""'ve"", 'been', 'waiting', 'for', 'you', 'xeol', 'xbol-3', 'i', ""'ve"", 'been', 'waiting', 'xeol', 'xbol-4', 'i', ""'ve"", 'been', 'waiting', 'xeol', 'xbol-5', 'i', ""'ve"", 'been', 'waiting', 'for', 'you', 'xeol', 'xbol-6', 'xeos']"	True		9	30	christian	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.2		3	0	0.8421052631578947	0.4444444444444444	0.4404851549486645	0.005882352941176469	0.2619284070790473	0.006250000000000002	1.0459	['Trochaic dimeter']	1.3333333333333333	0.7777777777777778	0.7777777777777778	1.0	0.75	0.75	1.25
326	['xbos', 'xgenre', 'christian', 'xtitle', 'god', 'is', 'alone', 'xbol-1', 'god', 'is', 'alone', ',', 'god', 'is', 'alone', 'xeol', 'xbol-2', 'god', 'is', 'gone', ',', 'god', 'is', 'gone', 'xeol', 'xbol-3', 'god', 'is', 'gone', ',', 'god', 'is', 'gone', 'xeol', 'xbol-4', 'god', 'is', 'gone', ',', 'god', 'is', 'gone', 'xeol', 'xbol-5', 'xeos']	True		3	30	christian	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.2		6	0	0.8214285714285714	0.2962962962962963	0.38951454803913654	0.003846153846153847	0.2298714188400527	0.004000000000000002	0.6770428571428572	['Iambic dimeter', 'Trochaic dimeter', 'Anapestic dimeter', 'Dactyllic dimeter']	2.8	0.7407407407407407	0.7407407407407407	0.7407407407407407	0.6666666666666666	0.6666666666666666	0.6666666666666666
327	"['xbos', 'xgenre', 'christian', 'xtitle', 'rock', 'and', 'roll', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'well', 'i', 'don', ""'t"", 'know', 'where', 'i', ""'m"", 'at', 'xeol', 'xbol-3', 'i', 'don', ""'t"", 'know', 'where', 'i', ""'m"", 'going', 'xeol', 'xbol-4', 'i', 'don', ""'t"", 'know', 'where', 'i', ""'m"", 'going', 'xeol', 'xbol-5', 'xeol', 'xbol-6', 'xeos']"	True		6	30	christian	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.2		6	0	1.0	0.5263157894736842	0.553328378408182	0.11111111111111109	0.34063908495498363	0.005882352941176469	0.7456846153846155	['Trochaic dimeter']	3.6666666666666665	0.5789473684210527	0.7894736842105263	0.8421052631578947	0.3333333333333333	0.3333333333333333	0.6666666666666666
328	"['xbos', 'xgenre', 'christian', 'xtitle', 'you', 'don', ""'t"", 'know', 'me', 'xbol-1', 'you', 'don', ""'t"", 'know', 'me', 'xeol', 'xbol-2', 'you', 'don', ""'t"", 'know', 'me', 'xeol', 'xbol-3', 'you', 'don', ""'t"", 'know', 'me', 'xeol', 'xbol-4', 'you', 'don', ""'t"", 'know', 'me', 'xeol', 'xbol-5', 'you', 'don', ""'t"", 'know', 'me', 'xeol', 'xeos']"	True		9	30	christian	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.2		6	0	1.0	0.6842105263157895	0.624792143450416	0.16666666666666669	0.3906663700422046	0.005882352941176469	1.4851666666666667	['Iambic dimeter', 'Trochaic dimeter']	2.0	0.8421052631578947	0.8947368421052632	0.8947368421052632	1.0	1.0	1.0
329	"['xbos', 'xgenre', 'christian', 'xtitle', 'relentless', 'xbol-1', 'i', 'can', ""'t"", 'believe', 'xeol', 'xbol-2', 'i', 'can', ""'t"", 'believe', 'xeol', 'xbol-3', 'i', 'can', ""'t"", 'believe', 'xeol', 'xbol-4', 'i', 'can', ""'t"", 'believe', 'xeol', 'xbol-5', 'i', 'can', ""'t"", 'believe', 'xeol', 'xbol-6', 'i', 'can', ""'t"", 'believe', 'xeol', 'xbol-7', 'i', 'can', 'xeos']"	True		3	30	christian	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.2		9	0	1.0	0.2631578947368421	0.4467292634059087	0.05555555555555554	0.2684448976795818	0.005882352941176469	0.8916384615384617	['Iambic dimeter']	1.1428571428571428	0.8421052631578947	0.8947368421052632	0.8947368421052632	0.8333333333333334	0.8333333333333334	0.8333333333333334
