msd_id,song_id,song_url,artist_id,artist
TRAPTGG128F9326020,3628658,https://genius.com/Rolling-stone-100-greatest-country-songs-of-all-time-lyrics,69844,Rolling Stone
TRAPTGW128F4277AA6,,,,
TRAPTHJ128F92C70D6,3880945,https://genius.com/Marlene-dietrich-the-laziest-gal-in-town-lyrics,371545,Marlene Dietrich
TRAPTMB12903CDA80E,,,,
TRAPTMR12903CA43F0,,,,
TRAPTNN128F933B0AA,1156626,https://genius.com/Los-fabulosos-cadillacs-manuel-santillan-el-leon-reggae-lyrics,72961,Los Fabulosos Cadillacs
TRAPTOE128F4272000,7722,https://genius.com/Akon-dont-matter-lyrics,157,Akon
TRAPTPD128F42940D0,,,,
TRAPTQA128F42341FA,,,,
TRAPTRB128F422915D,2449421,https://genius.com/Lakmann-one-untouchable-2016-lyrics,50453,Lakmann One
TRAPTRH128F4271659,578703,https://genius.com/Johnny-winter-be-careful-with-a-fool-lyrics,263417,Johnny Winter
TRAPTTM128F92EF071,,,,
TRAPTVO128F14661D2,137806,https://genius.com/Mickey-factz-crowded-lyrics,390,Mickey Factz
TRAPTXN128F424A172,,,,
TRAPTYA128F934FC43,2076363,https://genius.com/Rob-and-chris-mond-feat-sandberg-video-edit-lyrics,390339,Rob & Chris
TRAPTYS12903CD191F,,,,
TRAPUDN128F423B45C,419269,https://genius.com/Slipknot-gently-lyrics,20222,Slipknot
TRAPUED128F92C5741,,,,
TRAPUFL128F425A8F9,1731203,https://genius.com/Rick-astley-nature-boy-lyrics,23750,Rick Astley
TRAPUFV128F4231392,,,,
TRAPUOJ128F429F4C1,,,,
TRAPUQI128F426A1BF,,,,
TRAPUVW128F42980AD,2275927,https://genius.com/Bmd-productions-kill-em-all-lyrics,547662,BMD productions
TRAPUWG128EF3425E7,205881,https://genius.com/Jason-mraz-song-for-a-friend-lyrics,13663,Jason Mraz
TRAPUXT128F4230216,,,,
TRAPVBP128F9308A86,1311867,https://genius.com/Alejandro-lerner-no-hace-falta-que-lo-digas-lyrics,152323,Alejandro Lerner
TRAPVDC128F422C711,,,,
TRAPVFO128F9347D5B,,,,
TRAPVGB128F42725AF,832547,https://genius.com/The-ataris-i-wont-spend-another-night-alone-lyrics,65950,The Ataris
TRAPVJC128F4285891,,,,
TRAPVKB128F93377C1,,,,
TRAPVPK128F9305F31,3589894,https://genius.com/Ronnie-milsap-how-great-thou-art-lyrics,247000,Ronnie Milsap
TRAPVPS128F423CD26,,,,
TRAPVQZ128F93378B1,,,,
TRAPVRB128F92E7BF4,13557,https://genius.com/Charon-don-observers-lyrics,4470,Charon Don
TRAPVRU128F9302300,1492586,https://genius.com/Skold-vs-kmfdm-all-or-nothing-lyrics,363796,Skold vs. KMFDM
TRAPVXQ128F425A974,,,,
TRAPVXS128F9331A42,,,,
TRAPVXU128F149E7CD,578646,https://genius.com/Faces-stay-with-me-lyrics,27778,Faces
TRAPVYD12903CE0269,1050193,https://genius.com/Enslavement-of-beauty-and-still-i-wither-lyrics,354955,Enslavement Of Beauty
TRAPVZR128F92F8FD0,766134,https://genius.com/Aynsley-lister-without-wings-lyrics,348230,Aynsley Lister
TRAPWGW128F92F8F7C,5071,https://genius.com/Jay-z-i-did-it-my-way-lyrics,2,JAY-Z
TRAPWMY128F4275285,1997471,https://genius.com/Facto-delafe-y-las-flores-azules-desde-el-este-lyrics,453122,Facto delafe y las flores azules
TRAPWSV128F4294DF4,,,,
TRAPWTX128F428FE47,,,,
TRAPWXY128F14B0901,1124342,https://genius.com/Utopia-hiroshima-lyrics,356190,Utopia
TRAPWYA12903CAF95F,,,,
TRAPWZW128F4292E66,1863138,https://genius.com/Toni-braxton-let-me-show-you-the-way-out-lyrics,3371,Toni Braxton
TRAPXDK12903CC631E,2962574,https://genius.com/Tommy-overstreet-if-i-miss-you-again-tonight-lyrics,1062292,Tommy Overstreet
TRAPXHQ128F9340E67,3073529,https://genius.com/Chris-brown-i-love-her-lyrics,438,Chris Brown
TRAPXLO128F931B20B,1958842,https://genius.com/Erkki-junkkarinen-nuoruusmuistoja-lyrics,390939,Erkki Junkkarinen
TRAPXNL128F4258C60,,,,
TRAPXOE128F92FAB15,16977,https://genius.com/Capone-n-noreaga-dont-want-beef-lyrics,1173,Capone-N-Noreaga
TRAPXRU128F932D676,,,,
TRAPXSL128F42305D6,83245,https://genius.com/Clear-soul-forces-stick-em-lyrics,21338,Clear Soul Forces
TRAPXTG12903CE64CF,,,,
TRAPXTV128F423A363,879116,https://genius.com/Happy-mondays-wrote-for-luck-lyrics,44040,Happy Mondays
TRAPXVE128F92DD085,562204,https://genius.com/Curse-flutlicht-lyrics,12202,Curse
TRAPXZH128F92E1E72,1736379,https://genius.com/Alain-souchon-le-bagad-de-lann-bihoue-lyrics,26055,Alain Souchon
TRAPYBS128F9309278,363431,https://genius.com/Three-6-mafia-live-by-yo-rep-screwed-lyrics,44,Three 6 Mafia
TRAPYCB128F930CD70,,,,
TRAPYCB128F9345A8E,124425,https://genius.com/Lupe-fiasco-light-blue-lyrics,147,Lupe Fiasco
TRAPYCR128F4289604,1117736,https://genius.com/Flickerstick-coke-lyrics,362414,Flickerstick
TRAPYGN128F42345D8,1383621,https://genius.com/Bobby-darin-drown-in-my-own-tears-lp-version-lyrics,115571,Bobby Darin
TRAPYHA12903CED089,,,,
TRAPYID12903D09B0E,2472459,https://genius.com/Abel-pl-abramovic-lyrics,148666,Abel (PL)
TRAPYML128F423DF98,200149,https://genius.com/A-skylit-drive-ability-to-create-a-war-lyrics,48712,A Skylit Drive
TRAPYVH128F428CFD7,1490852,https://genius.com/Daughters-pants-meet-shit-lyrics,80230,Daughters
TRAPZAW128F930FEEF,,,,
TRAPZDX12903D05CCB,1547919,https://genius.com/Maurice-chevalier-ca-sest-passe-un-dimanche-lyrics,356472,Maurice Chevalier
TRAPZJQ128F428A022,1339631,https://genius.com/Dropkick-murphys-going-strong-lyrics,30732,Dropkick Murphys
TRAPZJV12903CCF414,,,,
TRAPZLI128F92DB0CD,1329732,https://genius.com/Dendemann-dendemanner-braucht-das-land-lyrics,17681,Dendemann
TRAPZOH128F92E7FD6,,,,
TRAPZQI128F428CF18,831336,https://genius.com/Amorphis-and-i-hear-you-call-lyrics,65926,Amorphis
TRAPZQV128F9313F84,796310,https://genius.com/Dave-alvin-somewhere-in-time-lyrics,350154,Dave Alvin
TRAPZTV128F92CAA4E,50873,https://genius.com/Beyonce-single-ladies-put-a-ring-on-it-lyrics,498,Beyoncé
TRAPZYB128F9309217,2136030,https://genius.com/Illya-kuryaki-and-the-valderramas-ninja-mental-lyrics,16387,Illya Kuryaki and the Valderramas
TRAPZYO128EF3519A2,7011,https://genius.com/50-cent-tony-yayo-explosion-lyrics,108,50 Cent
TRAPZZJ12903CC5190,1139029,https://genius.com/Robben-ford-aint-got-nothin-but-the-blues-lyrics,360593,Robben Ford
TRAQACB128F4263F7B,1067917,https://genius.com/Ultimate-fakebook-soaked-in-cinnamon-lyrics,361316,Ultimate Fakebook
TRAQACX128F92FE83D,1074061,https://genius.com/Information-society-make-it-funky-lyrics,343392,Information Society
TRAQADQ12903CDCEF5,1799504,https://genius.com/Petra-medley-only-by-grace-to-him-who-sits-on-the-throne-you-are-holy-lyrics,63412,Petra
TRAQAIW12903C9B61E,390501,https://genius.com/Belle-and-sebastian-i-could-be-dreaming-lyrics,26867,Belle and Sebastian
TRAQAMG128F934AED9,438546,https://genius.com/Gwar-slap-u-around-lyrics,54588,GWAR
TRAQAPL12903CB18F0,1152146,https://genius.com/Leon-gieco-la-mama-de-jimmy-lyrics,354302,León Gieco
TRAQAVX128F42A13D7,903,https://genius.com/Mf-doom-kookies-lyrics,70,MF DOOM
TRAQAXL12903C9AA01,,,,
TRAQAYR128F427DC4C,,,,
TRAQAYU128EF340AD0,,,,
TRAQBCD128F92EE352,425775,https://genius.com/Cello-figaro-lay-it-down-lyrics,112956,Cello Figaro
TRAQBGF128F429C893,2287,https://genius.com/Junior-mafia-players-anthem-lyrics,129,Junior M.A.F.I.A.
TRAQBGZ128F932CD62,,,,
TRAQBNL128F421DC67,78788,https://genius.com/Adam-zombie-die-elect-lyrics,14513,Adam Zombie
TRAQBNL128F4254D13,,,,
TRAQBRP128F92DFCEF,,,,
TRAQBSN12903CF6797,,,,
TRAQBTT128F427AE7D,,,,
TRAQBTU128F931BB1D,1223250,https://genius.com/Hot-club-of-cowtown-cabiria-lyrics,362007,Hot Club Of Cowtown
TRAQBVO128F425D1F9,795000,https://genius.com/Aleks-syntek-y-la-gente-normal-un-espacio-para-andar-lyrics,348801,Aleks Syntek y la Gente Normal
TRAQBXG128F9352821,2347486,https://genius.com/Les-malpolis-de-lutilite-des-pauvres-lyrics,587717,Les Malpolis
TRAQCBN128F1456991,40446,https://genius.com/The-roots-what-you-want-lyrics,244,The Roots
TRAQCCG128F14AD361,,,,
TRAQCFH128F92FE30F,2151479,https://genius.com/Fabri-fibra-alla-fine-di-tutto-questo-lyrics,21702,Fabri Fibra
TRAQCFJ128F92FFED9,,,,
TRAQCIE12903D07754,7519,https://genius.com/Aesop-rock-spare-a-match-lyrics,178,Aesop Rock
TRAQCIO128EF34C3F7,,,,
TRAQCKG128F421C277,1494286,https://genius.com/In-extremo-frei-zu-sein-lyrics,100902,In Extremo
TRAQCTA12903CCE568,,,,
TRAQCVQ128F92D2B3D,,,,
TRAQCXM128F4230BAD,3015224,https://genius.com/Revolutionary-rhythm-became-lyrics,32990,Revolutionary Rhythm
TRAQDBO128F92ED2AC,1577068,https://genius.com/In-extremo-singapur-lyrics,100902,In Extremo
TRAQDCD128F935F863,713545,https://genius.com/Slayer-in-tribute-the-complete-untold-story-of-slayers-jeff-hanneman-lyrics,6596,Slayer
TRAQDID128F92FF26D,,,,
TRAQDSN128F42934A2,1564700,https://genius.com/Sugarbomb-posterchild-for-tragedy-lyrics,369634,Sugarbomb
TRAQDUR128F931B4E9,182577,https://genius.com/Tom-petty-wildflowers-lyrics,20785,Tom Petty
TRAQDVL128F9311923,3810904,https://genius.com/Nafets-cousins-lyrics,82098,Nafets
TRAQDWW12903CF4274,,,,
TRAQDXE128F92C3197,2861032,https://genius.com/Kosher-kris-love-jones-lyrics,13415,Kosher Kris
TRAQDXL128F4260EB8,2233326,https://genius.com/Jeff-beck-head-for-backstage-pass-lyrics,53156,Jeff Beck
TRAQDXM128F421F033,2993821,https://genius.com/King-of-the-dot-illipsis-vs-e-farrell-lyrics,117146,King of the Dot
TRAQDYJ128F14989F8,104957,https://genius.com/The-crystals-hes-a-rebel-lyrics,32789,The Crystals
TRAQDZM128F426444D,1796026,https://genius.com/Bebe-winans-everyday-lyrics,149825,BeBe Winans
TRAQDZZ128F42AF66A,45324,https://genius.com/Three-6-mafia-lets-plan-a-robbery-lyrics,44,Three 6 Mafia
TRAQEEB128F9332D97,1988137,https://genius.com/J-dilla-plastic-dreams-lyrics,224,J Dilla
TRAQEFY128F42A0036,,,,
TRAQEJH12903CF048F,,,,
TRAQEKD128F425293D,581095,https://genius.com/Melissa-auf-der-maur-taste-you-lyrics,262761,Melissa Auf Der Maur
TRAQEKV128F147B762,926541,https://genius.com/Kim-english-treat-me-right-maurice-joshua-original-mix-lyrics,356797,Kim English
TRAQELD128F4274F52,1067404,https://genius.com/Daniel-johnston-come-see-me-tonight-lyrics,30242,Daniel Johnston
TRAQELO128F42595F5,1508104,https://genius.com/Juan-carlos-baglietto-todo-a-mi-favor-lyrics,353434,Juan Carlos Baglietto
TRAQEOG128F9353981,1217215,https://genius.com/Martin-sexton-caught-in-the-rain-lyrics,353433,Martin Sexton
TRAQEOO128F9336721,,,,
TRAQEOP12903CA65E2,196654,https://genius.com/Shakira-tu-lyrics,1405,Shakira
TRAQESC128F92D9527,2173025,https://genius.com/Genius-lists-songs-of-protest-and-politics-lyrics,614215,Genius Lists
TRAQEUQ128F425282E,833852,https://genius.com/Behemoth-chant-for-eschaton-2000-lyrics,66000,Behemoth
TRAQEVV128EF34E413,84433,https://genius.com/Sick-puppies-deliverance-lyrics,23622,Sick Puppies
TRAQEZO128F9345243,,,,
TRAQFCX128F423C1A4,100279,https://genius.com/Chuck-d-chuck-ds-open-letter-on-media-messages-and-pimps-lyrics,1884,Chuck D
TRAQFDL128F427E823,,,,
TRAQFEZ128F92E565D,,,,
TRAQFGC12903CB9BCB,360520,https://genius.com/Rich-the-kid-livin-like-diddy-lyrics,65109,Rich the Kid
TRAQFGE128F9322ADA,416846,https://genius.com/Sixth-sense-be-alright-lyrics,159838,Sixth Sense
TRAQFGR128EF34E7AF,,,,
TRAQFHK128F92F3274,,,,
TRAQFPB128F421FFC9,,,,
TRAQFPY12903C9EA62,,,,
TRAQFRC128F930D467,,,,
TRAQFUM12903D0F30B,,,,
TRAQFXU128F424DF7C,94536,https://genius.com/Randam-luck-raw-lyrics,26972,Randam Luck
TRAQGHF128F4263CCB,2374753,https://genius.com/Favela-mafia-04-favela-mafia-cuidado-cidadao-prod-bredes-m3g4-fraternidade-records-lyrics,610715,Favela Mafia
TRAQGID128F932232D,3333076,https://genius.com/Code-red-culture-gemin1-vs-shox-the-rebel-lyrics,1266209,Code Red Culture
TRAQGLM128EF356DEA,,,,
TRAQGMY128F425A2F5,859271,https://genius.com/Annie-lennox-a-whiter-shade-of-pale-lyrics,196575,Annie Lennox
TRAQGNV128C7196894,225323,https://genius.com/Blink-182-all-of-this-lyrics,13373,​​blink-182
TRAQGRI12903CEE1DA,,,,
TRAQGWN12903CE658C,148919,https://genius.com/Grind-time-now-e-ness-vs-iron-solomon-lyrics,49121,Grind Time Now
TRAQGWU128F93275F9,,,,
TRAQGXT128F4239CE0,2828218,https://genius.com/Corner-boy-p-new-warleans-lyrics,5937,Corner Boy P
TRAQGZY128F425E791,,,,
TRAQHAK128F425EDD8,78581,https://genius.com/Beyonce-ring-the-alarm-lyrics,498,Beyoncé
TRAQHCG128E07951DA,30483,https://genius.com/Ma-e-wanna-hurt-mase-lyrics,249,Ma$e
TRAQHHV128F92E0787,1562466,https://genius.com/Information-society-seek300-211-lyrics,343392,Information Society
TRAQHHW128F14A8FF9,2242778,https://genius.com/The-paul-butterfield-blues-band-thank-you-mr-poobah-lyrics,351727,The Paul Butterfield Blues Band
TRAQHKA12903CD817A,,,,
TRAQHLV12903CB6474,911540,https://genius.com/Weekend-loser-lyrics,51628,Weekend
TRAQHMP128F932D69C,,,,
TRAQHNQ12903CA5676,,,,
TRAQHNX128E07822A7,885240,https://genius.com/Radiohead-fast-track-lyrics,604,Radiohead
TRAQHOI128F4233163,1316306,https://genius.com/Dimmu-borgir-the-chosen-legacy-lyrics,174288,Dimmu Borgir
TRAQHOL128F422F029,3139990,https://genius.com/Jay-z-4-44-credits-lyrics,2,JAY-Z
TRAQHPK128F92E339B,,,,
TRAQHVX128F92E444A,,,,
TRAQHWF128F146FF11,2124248,https://genius.com/Jellyfish-the-ghost-at-1-lyrics,217369,Jellyfish
TRAQHYE128F4275428,,,,
TRAQIBP12903CBD3E0,,,,
TRAQICU128F4295BED,196643,https://genius.com/Shakira-donde-estas-corazon-lyrics,1405,Shakira
TRAQIDB128F9339E13,3021906,https://genius.com/Original-broadway-cast-of-amelie-theres-no-place-like-gnome-lyrics,1329904,Original Broadway Cast of Amélie
TRAQIET128F9338109,,,,
TRAQIHG128F424B549,,,,
TRAQIKC128F9303360,920009,https://genius.com/Connie-francis-lonely-again-lyrics,332977,Connie Francis
TRAQIQP128E079505F,6254,https://genius.com/Twista-hope-lyrics,74,Twista
TRAQITZ128F4265E0E,323641,https://genius.com/Johnny-cash-lonesome-to-the-bone-lyrics,1167,Johnny Cash
TRAQIUE128F4286303,1956004,https://genius.com/Curtis-mayfield-soul-music-lyrics,864,Curtis Mayfield
TRAQIWL12903CF2A34,1717448,https://genius.com/K-os-the-avenue-lyrics,1035,​k-os
TRAQIYQ12903CBAE8A,,,,
TRAQJAM128F14AC5E8,2015852,https://genius.com/Geier-sturzflug-bruttosozialprodukt-lyrics,374074,Geier Sturzflug
TRAQJAO128F93289C4,,,,
TRAQJAU128F42585AD,90035,https://genius.com/Solillaquists-of-sound-popcorn-lyrics,18279,Solillaquists of Sound
TRAQJBM128F428DA47,3403257,https://genius.com/Fir-crescent-moon-bay-lyrics,389775,F.i.r.
TRAQJBN12903CC16B5,,,,
TRAQJFK128F428508A,207673,https://genius.com/Dolly-parton-im-running-out-of-love-lyrics,20955,Dolly Parton
TRAQJGB128F426A9B6,766542,https://genius.com/Stevie-ray-vaughan-and-double-trouble-the-house-is-rockin-lyrics,348209,Stevie Ray Vaughan and Double Trouble
TRAQJKM128F93578DA,,,,
TRAQJLD128F9350D44,,,,
TRAQJLZ128F930BD03,,,,
TRAQJMP128F92E3821,1251277,https://genius.com/Muse-cant-take-my-eyes-off-you-lyrics,13088,Muse
TRAQJNA128F425D4F0,334418,https://genius.com/Carapid-music-beware-remix-lyrics,47082,CaRapid Music
TRAQJNQ12903CBD304,3117587,https://genius.com/Dj-khaled-i-love-you-so-much-lyrics,158,DJ Khaled
TRAQJOE128F92F1D58,,,,
TRAQJOP128F424C3D2,902056,https://genius.com/Slim-whitman-china-doll-lyrics,364591,Slim Whitman
TRAQJSB128F1454BB2,,,,
TRAQKAH128F92D62A7,,,,
TRAQKCG12903CBE810,1234890,https://genius.com/Jeff-scott-soto-testify-lyrics,358052,Jeff Scott Soto
TRAQKCW128F9352A52,,,,
TRAQKIM128F42618D0,,,,
TRAQKPR128F427DDF8,1630929,https://genius.com/Gerard-lenorman-voici-les-cles-lyrics,365563,Gérard Lenorman
TRAQKTC128F429211E,,,,
TRAQKUB128F1460B81,8706,https://genius.com/Az-aziatic-outro-lyrics,81,AZ
TRAQKVC128F425E65C,217097,https://genius.com/The-clash-inoculated-city-lyrics,648,The Clash
TRAQKVM128F145BB26,,,,
TRAQKZA128F9306913,,,,
TRAQLFD12903CE16C7,,,,
TRAQLIE128F931C3F3,1051764,https://genius.com/Steve-green-honor-the-lord-lyrics,332185,Steve Green
TRAQLMY128F42313D6,2234105,https://genius.com/Pink-floyd-the-grand-viziers-garden-party-lyrics,694,Pink Floyd
TRAQLNE128F42AC1AF,3256895,https://genius.com/Killah-priest-peace-god-lyrics,946,Killah Priest
TRAQLOD128F145EC9D,1825746,https://genius.com/Enrique-iglesias-dicen-por-ahi-lyrics,8362,Enrique Iglesias
TRAQLOT12903CE025B,,,,
TRAQLTJ128F92E7FEE,2393137,https://genius.com/Haftbefehl-kalash-lyrics,12452,Haftbefehl
TRAQLWZ12903CC77C2,1393587,https://genius.com/Buck-65-15-minutes-to-live-lyrics,2211,Buck 65
TRAQLXW128F4278459,1671226,https://genius.com/Andreas-dorau-die-sonne-scheint-lyrics,375205,Andreas Dorau
TRAQMAK128F930D5F6,40408,https://genius.com/The-roots-100-dundee-lyrics,244,The Roots
TRAQMBA12903CD57EA,,,,
TRAQMBC128F424FC8B,1453509,https://genius.com/Genius-lists-songs-that-reference-drugs-lyrics,614215,Genius Lists
TRAQMCF128F4247415,1270881,https://genius.com/D12-census-bureau-lyrics,303,D12
TRAQMCM128F934CF43,1932738,https://genius.com/Capaz-el-tiro-ese-que-nos-damos-lyrics,52006,Capaz
TRAQMDS128F9326C87,961563,https://genius.com/Snap-the-first-the-last-eternity-lyrics,65637,SNAP!
TRAQMKM128F92E4EDD,3867572,https://genius.com/Spotify-new-music-friday-7-27-18-lyrics,69342,Spotify
TRAQMLV128F92F33CB,1860721,https://genius.com/Anna-vissi-den-me-agapas-lyrics,351185,Anna Vissi
TRAQMNB12903CDD58F,1559089,https://genius.com/The-berzerker-compromise-lyrics,360189,The Berzerker
TRAQMNJ128F92E9D94,,,,
TRAQMNQ128F4250FD8,,,,
TRAQMOX12903CAEBD7,,,,
TRAQMTB128F92FEE3B,,,,
TRAQMWJ12903D02BD4,1855590,https://genius.com/Gg-allin-outskirts-of-life-lyrics,326748,G.G. Allin
TRAQMWP12903CAC06F,497328,https://genius.com/Seth-dyer-ix-lyrics,217175,Seth Dyer
TRAQMYS128F930582B,3499051,https://genius.com/Fortes-the-ghost-speaks-intro-lyrics,396119,Fortes
TRAQMZB128EF351A09,24620,https://genius.com/Jim-jones-certified-gangstas-original-lyrics,79,Jim Jones
TRAQMZG128F427C15C,150144,https://genius.com/Simple-minds-sanctify-yourself-lyrics,48889,Simple Minds
TRAQNEC128F14ADF01,993619,https://genius.com/Petra-hollow-eyes-lyrics,63412,Petra
TRAQNHD128F42438E2,1754005,https://genius.com/Alexander-oneal-all-true-man-lyrics,8866,Alexander O'Neal
TRAQNMM12903D00407,,,,
TRAQNMX128F427CAFB,,,,
TRAQNUS128F14698ED,1778328,https://genius.com/Theodor-momenty-lyrics,146492,Theodor
TRAQNXY128EF35D3CB,15214,https://genius.com/Cypress-hill-throw-your-hands-in-the-air-lyrics,1317,Cypress Hill
TRAQOFP128F92FF669,843990,https://genius.com/Band-of-horses-plans-lyrics,18985,Band of Horses
TRAQOLQ128EF3531E3,,,,
TRAQOMM12903CC1D1C,,,,
TRAQOOL128F93030A4,150125,https://genius.com/Simple-minds-hunter-and-the-hunted-lyrics,48889,Simple Minds
TRAQOOU12903CBE70D,2075627,https://genius.com/Edmundo-ros-and-his-orchestra-the-wedding-samba-lyrics,482636,Edmundo ros & his orchestra
TRAQOOW128F932FA3C,1659714,https://genius.com/Noemi-per-colpa-tua-lyrics,363774,Noemi
TRAQOPC128F422850C,,,,
TRAQOSE128F42575EF,3577143,https://genius.com/Cocoa-tea-fool-in-love-lyrics,51280,Cocoa Tea
TRAQOXO128F42636BD,455127,https://genius.com/James-taylor-down-in-the-hole-lyrics,34552,James Taylor
TRAQOXP128F4275511,1405712,https://genius.com/Selena-la-llamada-lyrics,138995,Selena
TRAQPAW128F423666C,3517216,https://genius.com/Amy-lee-dream-of-ice-lyrics,30669,Amy Lee
TRAQPFR12903CC26CF,930538,https://genius.com/This-is-hell-realization-remorse-lyrics,357142,This Is Hell
TRAQPGM128F933B997,1615232,https://genius.com/Donna-the-buffalo-in-another-world-lyrics,344804,Donna the Buffalo
TRAQPHD128F4226E5E,1298126,https://genius.com/Soulwax-soul-simplicity-lyrics,360482,Soulwax
TRAQPHP128F92F1464,,,,
TRAQPJU128F1484689,,,,
TRAQPKV128E078EE32,111195,https://genius.com/Aerosmith-livin-on-the-edge-lyrics,533,Aerosmith
TRAQPKX128F428146D,1220737,https://genius.com/Sister-hazel-come-around-lyrics,207764,Sister Hazel
TRAQPWZ128F9333FF8,,,,
TRAQPZK128F9326C80,713019,https://genius.com/Snap-mary-had-a-little-boy-lyrics,65637,SNAP!
TRAQQEE128EF342942,886635,https://genius.com/Irwin-goodman-ryysyranta-meni-lyrics,353922,Irwin Goodman
TRAQQHJ128F9345DC3,2266380,https://genius.com/Rise-against-1000-good-intentions-lyrics,16582,Rise Against
TRAQQLM128F147CBFE,,,,
TRAQQOG128F934B0A1,891070,https://genius.com/Lizzy-borden-zanzibar-lyrics,358773,Lizzy Borden
TRAQQTW128F1466D86,1371367,https://genius.com/Eliane-elias-they-cant-take-that-away-from-me-lyrics,371117,Eliane Elias
TRAQQUC128F9314732,1596861,https://genius.com/Clay-crosse-i-surrender-all-lyrics,344686,Clay Crosse
TRAQQUQ128F933671B,1429959,https://genius.com/Mike-lindup-lovely-day-lyrics,374168,Mike Lindup
TRAQQUX128F92F9F10,43161,https://genius.com/Snowgoons-starlight-lyrics,2463,Snowgoons
TRAQQVR128F4255A3A,82735,https://genius.com/Gorillaz-white-light-lyrics,860,Gorillaz
TRAQQYH12903D0C595,,,,
TRAQQZN128F931FA31,,,,
TRAQRAM128F4296694,,,,
TRAQRFD128F9322DE6,2093108,https://genius.com/2-minutos-cancion-de-amor-lyrics,367945,2 Minutos
TRAQRFN128F93071EA,832512,https://genius.com/Carolyn-arends-life-is-long-lyrics,351912,Carolyn Arends
TRAQRHA128F93001EB,177769,https://genius.com/The-strokes-between-love-and-hate-lyrics,12524,The Strokes
TRAQRJO128F42B7B09,18955,https://genius.com/Epmd-dungeon-master-lyrics,503,EPMD
TRAQRLZ128F425CE1D,4953,https://genius.com/Kanye-west-blue-note-nyc-freestyle-lyrics,72,Kanye West
TRAQRNL128F42148D3,3833625,https://genius.com/Sugar-minott-walking-through-the-ghetto-lyrics,349635,Sugar Minott
TRAQRRD128F425F8E7,1417606,https://genius.com/Jacques-dutronc-laquelle-des-deux-est-la-plus-snob-lyrics,365941,Jacques Dutronc
TRAQRSK128F4279043,1630839,https://genius.com/Juan-carlos-baglietto-estas-listo-lyrics,353434,Juan Carlos Baglietto
TRAQRSO128F92D5C48,,,,
TRAQRTB128F9332168,2056665,https://genius.com/The-sonics-skinny-minny-lyrics,365713,The Sonics
TRAQRTQ128F42707EA,641389,https://genius.com/Noisey-the-rap-monument-lyrics,70734,Noisey
TRAQRUZ128F149627D,,,,
TRAQRYZ128F4291DCB,193864,https://genius.com/Britney-spears-my-prerogative-lyrics,1052,Britney Spears
TRAQRZP128F931C1F1,1185731,https://genius.com/Tony-joe-white-ol-mother-earth-lyrics,356691,Tony Joe White
TRAQSAG128F9354A2A,,,,
TRAQSEG128F9327EB9,1961166,https://genius.com/Suzanne-vega-the-queen-and-the-soldier-live-in-switzerland-1991-lyrics,34602,Suzanne Vega
TRAQSEU12903CE5966,,,,
TRAQSGM128F4296A20,3410955,https://genius.com/Guy2bezbar-message-recu-lyrics,466514,Guy2Bezbar
TRAQSPU128F422146B,1292784,https://genius.com/Visions-of-atlantis-mermaids-wintertale-lyrics,365342,Visions Of Atlantis
TRAQSVV128EF34BBEC,3032788,https://genius.com/Ghetto-doggs-philippines-kuya-lyrics,1106750,Ghetto Doggs (Philippines)
TRAQSWI128F9343039,944086,https://genius.com/Shawn-colvin-cry-like-an-angel-lyrics,131328,Shawn Colvin
TRAQSWR128F92F1357,,,,
TRAQSWY12903CEB99F,3712702,https://genius.com/Titica-je-suis-la-lyrics,1220400,Titica
TRAQSYW12903CB969B,,,,
TRAQTBF12903CCC1B7,1708174,https://genius.com/Cockney-rejects-oi-oi-oi-lyrics,364965,Cockney Rejects
TRAQTCE128F92E341E,,,,
TRAQTEH128F427DD91,,,,
TRAQTKV128F427BFA5,196480,https://genius.com/Nickelback-saturday-nights-alright-for-fighting-lyrics,8358,Nickelback
TRAQTOS128F428E94B,1080191,https://genius.com/Skyclad-the-one-piece-puzzle-lyrics,225494,Skyclad
TRAQTRL128F428C2AF,1705552,https://genius.com/Loudermilk-mai-lyrics,360822,Loudermilk
TRAQTYT12903D134AC,1110922,https://genius.com/Billie-jo-spears-what-ive-got-in-mind-lyrics,343740,Billie Jo Spears
TRAQUBY128F42671D0,,,,
TRAQUCX12903CD43F9,,,,
TRAQUFS12903CF9F32,,,,
TRAQUIR128F429B067,,,,
TRAQUJD128F933BBF9,,,,
TRAQUJP128F146082C,1352215,https://genius.com/Ufo-out-in-the-street-lyrics,126361,UFO!
TRAQUQK128F92D13C1,1091917,https://genius.com/Jumpin-gene-simmons-haunted-house-lyrics,357062,Jumpin' Gene Simmons
TRAQURF128F932BAFA,,,,
TRAQUTI128F92FF7A6,1156697,https://genius.com/Los-fabulosos-cadillacs-carnaval-toda-la-vida-lyrics,72961,Los Fabulosos Cadillacs
TRAQUVZ128F932B2B7,,,,
TRAQUWF128E07924E4,18030,https://genius.com/Drag-on-niggas-die-4-me-lyrics,3677,Drag-On
TRAQUZJ128F92F7059,,,,
TRAQVCT12903CD7F32,893768,https://genius.com/Don-gibson-woman-sensuous-woman-lyrics,353883,Don Gibson
TRAQVDI128F42969C8,823298,https://genius.com/John-mayall-and-the-bluesbreakers-natures-disappearing-lyrics,349854,John Mayall & The Bluesbreakers
TRAQVFU12903CDCB07,1688345,https://genius.com/Take-it-back-these-days-lyrics,368692,Take It Back!
